  0.006917   0.001297   0.671684
  0.006958   0.000370   0.672574
  0.007000  -0.000609   0.673133
  0.007042  -0.001623   0.673348
  0.007083  -0.002585   0.673369
  0.007125  -0.003514   0.673239
  0.007167  -0.004378   0.673029
  0.007208  -0.005204   0.672654
  0.007250  -0.005970   0.672143
  0.007292  -0.006694   0.671540
  0.007333  -0.007351   0.670886
  0.007375  -0.007970   0.670025
  0.007417  -0.008518   0.668922
  0.007458  -0.009024   0.667634
  0.007500  -0.009462   0.666319
  0.007542  -0.009858   0.664885
  0.007583  -0.010178   0.663314
  0.007625  -0.010458   0.661537
  0.007667  -0.010667   0.659550
  0.007708  -0.010839   0.657360
  0.007750  -0.010930   0.654949
  0.007792  -0.010982   0.652309
  0.007833  -0.010969   0.649655
  0.007875  -0.010921   0.646817
  0.007917  -0.010786   0.643723
  0.007958  -0.010617   0.640422
  0.008000  -0.010380   0.637025
  0.008042  -0.010113   0.633524
  0.008083  -0.008828   0.628915
  0.008125  -0.007139   0.623731
  0.008167  -0.005468   0.618593
  0.008208  -0.003866   0.613347
  0.008250  -0.002273   0.608003
  0.008292  -0.000748   0.602606
  0.008333   0.000771   0.597385
  0.008375   0.002221   0.592147
  0.008417   0.003669   0.586773
  0.008458   0.005049   0.581272
  0.008500   0.006433   0.575751
  0.008542   0.007737   0.570061
  0.008583   0.009044   0.564443
  0.008625   0.010273   0.558893
  0.008667   0.011508   0.553334
  0.008708   0.012649   0.547577
  0.008750   0.013802   0.541730
  0.008792   0.014863   0.535665
  0.008833   0.015944   0.529521
  0.008875   0.016923   0.523299
  0.008917   0.017947   0.517102
  0.008958   0.018889   0.510802
  0.009000   0.019897   0.504455
  0.009042   0.020812   0.497879
  0.009083   0.021833   0.491275
  0.009125   0.022783   0.484529
  0.009167   0.024914   0.477144
  0.009208   0.027212   0.469608
  0.009250   0.029608   0.462290
  0.009292   0.031815   0.454901
  0.009333   0.034147   0.447596
  0.009375   0.036258   0.440231
  0.009417   0.038868   0.433081
  0.009458   0.043546   0.425866
  0.009500   0.058582   0.418785
  0.009542   0.085828   0.411645
  0.009583   0.116647   0.404635
  0.009625   0.148052   0.397374
  0.009667   0.189296   0.390588
  0.009708   0.239564   0.385617
  0.009750   0.289249   0.390302
  0.009792   0.338436   0.407431
  0.009833   0.384993   0.428266
  0.009875   0.427519   0.447979
  0.009917   0.462489   0.465163
  0.009958   0.488529   0.481175
  0.010000   0.513739   0.496926
  0.010042   0.546418   0.508559
  0.010083   0.577683   0.515644
  0.010125   0.597821   0.523154
  0.010167   0.611050   0.533377
  0.010208   0.623809   0.538838
  0.010250   0.631413   0.541636
  0.010292   0.637342   0.545822
  0.010333   0.641078   0.545583
  0.010375   0.643699   0.541123
  0.010417   0.645817   0.535730
  0.010458   0.648465   0.530545
  0.010500   0.650837   0.524100
  0.010542   0.653592   0.517401
  0.010583   0.656180   0.510611
  0.010625   0.659094   0.503536
  0.010667   0.661697   0.496504
  0.010708   0.664869   0.489577
  0.010750   0.667756   0.482497
  0.010792   0.671562   0.475474
  0.010833   0.679341   0.468752
  0.010875   0.699877   0.462306
  0.010917   0.729245   0.458531
  0.010958   0.760138   0.457206
  0.011000   0.793384   0.455068
  0.011042   0.838440   0.451862
  0.011083   0.888358   0.449925
  0.011125   0.937919   0.450166
  0.011167   0.984276   0.448202
  0.011208   1.026472   0.444709
  0.011250   1.068071   0.439202
  0.011292   1.098955   0.432103
  0.011333   1.120691   0.425776
  0.011375   1.147216   0.419589
  0.011417   1.178566   0.414137
  0.011458   1.204262   0.409445
  0.011500   1.221439   0.403666
  0.011542   1.232463   0.397453
  0.011583   1.239833   0.391181
  0.011625   1.246909   0.385060
  0.011667   1.252999   0.378903
  0.011708   1.255218   0.372907
  0.011750   1.256470   0.366918
  0.011792   1.257603   0.360985
  0.011833   1.259065   0.354995
  0.011875   1.260587   0.349047
  0.011917   1.262393   0.343013
  0.011958   1.264028   0.337158
  0.012000   1.265853   0.331428
  0.012042   1.267898   0.325758
  0.012083   1.270106   0.320194
  0.012125   1.272138   0.314942
  0.012167   1.274262   0.309701
  0.012208   1.276408   0.304418
  0.012250   1.278518   0.299087
  0.012292   1.280241   0.293937
  0.012333   1.281727   0.289076
  0.012375   1.283250   0.284256
  0.012417   1.284187   0.279927
  0.012458   1.284740   0.275778
  0.012500   1.285043   0.271751
  0.012542   1.285367   0.267628
  0.012583   1.285826   0.263493
  0.012625   1.286172   0.259729
  0.012667   1.286501   0.256295
  0.012708   1.286784   0.252999
  0.012750   1.287191   0.249684
  0.012792   1.287569   0.246447
  0.012833   1.287947   0.243271
  0.012875   1.288324   0.240194
  0.012917   1.288851   0.237191
  0.012958   1.289424   0.234360
  0.013000   1.289943   0.231660
  0.013042   1.290390   0.229124
  0.013083   1.290958   0.226518
  0.013125   1.291266   0.223895
  0.013167   1.291465   0.221529
  0.013208   1.291879   0.219361
  0.013250   1.292496   0.217216
  0.013292   1.293071   0.215150
  0.013333   1.293445   0.213240
  0.013375   1.293932   0.211407
  0.013417   1.294604   0.209546
  0.013458   1.295207   0.207851
  0.013500   1.295817   0.205869
  0.013542   1.296599   0.204012
  0.013583   1.297791   0.202317
  0.013625   1.298705   0.200784
  0.013667   1.299298   0.199405
  0.013708   1.300127   0.198089
  0.013750   1.301220   0.196736
  0.013792   1.302426   0.195643
  0.013833   1.303491   0.194864
  0.013875   1.304414   0.194224
  0.013917   1.305570   0.193697
  0.013958   1.306737   0.193437
  0.014000   1.307679   0.193418
  0.014042   1.308645   0.193499
  0.014083   1.309820   0.193703
  0.014125   1.311079   0.194167
  0.014167   1.312068   0.194901
  0.014208   1.312729   0.195840
  0.014250   1.313463   0.196794
  0.014292   1.314380   0.197951
  0.014333   1.315322   0.199241
  0.014375   1.316089   0.200594
  0.014417   1.316878   0.202206
  0.014458   1.317724   0.204107
  0.014500   1.318505   0.206146
  0.014542   1.319200   0.208276
  0.014583   1.320441   0.209978
  0.014625   1.321996   0.212013
  0.014667   1.323616   0.214398
  0.014708   1.324986   0.217077
  0.014750   1.326399   0.220092
  0.014792   1.327828   0.223417
  0.014833   1.329154   0.227003
  0.014875   1.330492   0.230865
  0.014917   1.331845   0.235083
  0.014958   1.333070   0.239490
  0.015000   1.334136   0.244071
  0.015042   1.335088   0.248927
  0.015083   1.336031   0.254059
  0.015125   1.337007   0.259342
  0.015167   1.337962   0.264829
  0.015208   1.338651   0.270575
  0.015250   1.339217   0.276585
  0.015292   1.339725   0.282741
  0.015333   1.340097   0.289187
  0.015375   1.340475   0.295887
  0.015417   1.340875   0.302672
  0.015458   1.341058   0.309570
  0.015500   1.341283   0.316711
  0.015542   1.341472   0.323858
  0.015583   1.341418   0.331246
  0.015625   1.341335   0.338993
  0.015667   1.341271   0.347008
  0.015708   1.341059   0.355281
  0.015750   1.340804   0.363898
  0.015792   1.340484   0.372737
  0.015833   1.339989   0.381798
  0.015875   1.339381   0.391045
  0.015917   1.338799   0.400550
  0.015958   1.338144   0.410178
  0.016000   1.337509   0.420198
  0.016042   1.336840   0.430266
  0.016083   1.336034   0.440384
  0.016125   1.335215   0.450474
  0.016167   1.334213   0.461703
  0.016208   1.332979   0.479176
  0.016250   1.331771   0.510097
  0.016292   1.330616   0.547724
  0.016333   1.329341   0.585663
  0.016375   1.327914   0.620910
  0.016417   1.326256   0.654043
  0.016458   1.324502   0.682706
  0.016500   1.322730   0.708380
  0.016542   1.320915   0.734059
  0.016583   1.318964   0.758759
  0.016625   1.316819   0.781553
  0.016667   1.314643   0.800268
  0.016708   1.312470   0.818708
  0.016750   1.310002   0.836767
  0.016792   1.307401   0.855380
  0.016833   1.304943   0.873035
  0.016875   1.302808   0.889704
  0.016917   1.300710   0.904650
  0.016958   1.298579   0.918341
  0.017000   1.296455   0.931827
  0.017042   1.294233   0.945470
  0.017083   1.291979   0.958965
  0.017125   1.289691   0.972649
  0.017167   1.287296   0.986533
  0.017208   1.284916   1.000635
  0.017250   1.282519   1.014821
  0.017292   1.280062   1.029242
  0.017333   1.277516   1.043566
  0.017375   1.274968   1.057892
  0.017417   1.272260   1.072268
  0.017458   1.269551   1.086914
  0.017500   1.266957   1.101680
  0.017542   1.264232   1.116354
  0.017583   1.261387   1.130827
  0.017625   1.258504   1.145235
  0.017667   1.255689   1.159589
  0.017708   1.252954   1.173779
  0.017750   1.250172   1.187830
  0.017792   1.247090   1.202115
  0.017833   1.243931   1.216547
  0.017875   1.241035   1.230769
  0.017917   1.238200   1.244822
  0.017958   1.235208   1.258975
  0.018000   1.232306   1.273073
  0.018042   1.229609   1.287195
  0.018083   1.227140   1.301311
  0.018125   1.224664   1.315538
  0.018167   1.222170   1.329781
  0.018208   1.219808   1.344046
  0.018250   1.217571   1.358188
  0.018292   1.215293   1.372308
  0.018333   1.212944   1.386312
  0.018375   1.210769   1.400205
  0.018417   1.208778   1.413960
  0.018458   1.206647   1.427752
  0.018500   1.204378   1.441287
  0.018542   1.202290   1.454683
  0.018583   1.200403   1.468080
  0.018625   1.198446   1.481519
  0.018667   1.196497   1.494817
  0.018708   1.194492   1.508033
  0.018750   1.192659   1.521316
  0.018792   1.190878   1.534532
  0.018833   1.189031   1.547583
  0.018875   1.187335   1.560500
  0.018917   1.185901   1.573322
  0.018958   1.184279   1.585977
  0.019000   1.182393   1.598334
  0.019042   1.180628   1.610481
  0.019083   1.178937   1.622395
  0.019125   1.177152   1.634222
  0.019167   1.175422   1.645904
  0.019208   1.173785   1.657289
  0.019250   1.172162   1.668503
  0.019292   1.170599   1.679535
  0.019333   1.169108   1.690252
  0.019375   1.167710   1.700745
  0.019417   1.166271   1.711227
  0.019458   1.164755   1.721774
  0.019500   1.163191   1.732074
  0.019542   1.161615   1.741922
  0.019583   1.159896   1.751318
  0.019625   1.158161   1.760515
  0.019667   1.156503   1.769415
