1
64.5832 , 28.5998 , 0.151 , 6.864868819916657
64.5832 , 28.5998 , 0.151 , 12.666942941632222
64.5832 , 28.5998 , 0.151 , 16.93270739835487
64.5832 , 28.5998 , 0.151 , 18.15647809344545
64.5832 , 28.5998 , 0.151 , 15.585734480724252
64.5832 , 28.5998 , 0.151 , 9.812980452949079
64.5832 , 28.5998 , 0.151 , 2.6820382632700976
64.5832 , 28.5998 , 0.151 , 3.658634916104485
64.5832 , 28.5998 , 0.151 , 7.208950409579344
64.5832 , 28.5998 , 0.151 , 7.454528065295726
64.5832 , 28.5998 , 0.151 , 5.033241943515801
64.5832 , 28.5998 , 0.151 , 1.587183907831176
64.5832 , 28.5998 , 0.151 , 2.4270884039310663
64.5832 , 28.5998 , 0.151 , 4.3520261098393584
64.5832 , 28.5998 , 0.151 , 4.605963759982018
64.5832 , 28.5998 , 0.151 , 3.3752391821175527
64.5832 , 28.5998 , 0.151 , 1.298112648246752
64.5832 , 28.5998 , 0.151 , 0.9110294637612327
64.5832 , 28.5998 , 0.151 , 2.4184508958758237
64.5832 , 28.5998 , 0.151 , 2.83077706442645
64.5832 , 28.5998 , 0.151 , 2.0685167823749215
64.5832 , 28.5998 , 0.151 , 0.5223391509213444
64.5832 , 28.5998 , 0.151 , 1.2697004073385336
64.5832 , 28.5998 , 0.151 , 2.462592985516018
64.5832 , 28.5998 , 0.151 , 2.6969061143720006
64.5832 , 28.5998 , 0.151 , 1.9318335297788434
64.5832 , 28.5998 , 0.151 , 0.521689265065419
64.5832 , 28.5998 , 0.151 , 1.0823409178824313
64.5832 , 28.5998 , 0.151 , 2.1875991174582965
64.5832 , 28.5998 , 0.151 , 2.471720484811294
64.5832 , 28.5998 , 0.151 , 1.839359410423001
64.5832 , 28.5998 , 0.151 , 0.5404316785383941
64.5832 , 28.5998 , 0.151 , 0.9395296479789296
64.5832 , 28.5998 , 0.151 , 1.9954480775734493
64.5832 , 28.5998 , 0.151 , 2.241043891128586
64.5832 , 28.5998 , 0.151 , 1.621358695408768
64.5832 , 28.5998 , 0.151 , 0.44574770290214005
64.5832 , 28.5998 , 0.151 , 0.7708536064737908
64.5832 , 28.5998 , 0.151 , 1.552694006074338
64.5832 , 28.5998 , 0.151 , 1.6650001072791163
64.5832 , 28.5998 , 0.151 , 1.1742438808380917
64.5832 , 28.5998 , 0.151 , 0.36030979332229224
64.5832 , 28.5998 , 0.151 , 0.45435963929783696
64.5832 , 28.5998 , 0.151 , 0.9995302380952984
64.5832 , 28.5998 , 0.151 , 1.1406920313482283
64.5832 , 28.5998 , 0.151 , 0.8468075052212996
64.5832 , 28.5998 , 0.151 , 0.21113571991091426
64.5832 , 28.5998 , 0.151 , 0.5862895388337878
64.5832 , 28.5998 , 0.151 , 1.2073905230374293
64.5832 , 28.5998 , 0.151 , 1.4047380612260947
64.5832 , 28.5998 , 0.151 , 1.0719168320675454
64.5832 , 28.5998 , 0.151 , 0.35288433913546696
64.5832 , 28.5998 , 0.151 , 0.5682051712372181
64.5832 , 28.5998 , 0.151 , 1.1610540262095637
64.5832 , 28.5998 , 0.151 , 1.282556544731848
64.5832 , 28.5998 , 0.151 , 0.9078630737216589
64.5832 , 28.5998 , 0.151 , 0.24014767832342215
64.5832 , 28.5998 , 0.151 , 0.4656893799771594
64.5832 , 28.5998 , 0.151 , 0.8764910060880692
64.5832 , 28.5998 , 0.151 , 0.8949427807688598
64.5832 , 28.5998 , 0.151 , 0.5593167411946774
64.5832 , 28.5998 , 0.151 , 0.03925660169044453
64.5832 , 28.5998 , 0.151 , 0.4721144539635898
64.5832 , 28.5998 , 0.151 , 0.7868309997312817
64.5832 , 28.5998 , 0.151 , 0.8183173874645642
64.5832 , 28.5998 , 0.151 , 0.5672277200543691
64.5832 , 28.5998 , 0.151 , 0.12074611241886354
64.5832 , 28.5998 , 0.151 , 0.3819671974484369
64.5832 , 28.5998 , 0.151 , 0.7563599482931546
64.5832 , 28.5998 , 0.151 , 0.862910792425085
64.5832 , 28.5998 , 0.151 , 0.6447064844046335
64.5832 , 28.5998 , 0.151 , 0.17816012892615946
64.5832 , 28.5998 , 0.151 , 0.4099116381105872
64.5832 , 28.5998 , 0.151 , 0.8284134760462997
64.5832 , 28.5998 , 0.151 , 0.9331412384146959
64.5832 , 28.5998 , 0.151 , 0.6727662007104859
64.5832 , 28.5998 , 0.151 , 0.16500823919507718
64.5832 , 28.5998 , 0.151 , 0.44365795576778133
64.5832 , 28.5998 , 0.151 , 0.8369201242495892
64.5832 , 28.5998 , 0.151 , 0.9029793626850551
64.5832 , 28.5998 , 0.151 , 0.6271127035341133
64.5832 , 28.5998 , 0.151 , 0.13864393256831245
64.5832 , 28.5998 , 0.151 , 0.3982073838272185
64.5832 , 28.5998 , 0.151 , 0.7434817033075365
64.5832 , 28.5998 , 0.151 , 0.7930570323670696
64.5832 , 28.5998 , 0.151 , 0.5332540518113823
64.5832 , 28.5998 , 0.151 , 0.08439461286331341
64.5832 , 28.5998 , 0.151 , 0.45072576444638746
64.5832 , 28.5998 , 0.151 , 0.7896584215531509
64.5832 , 28.5998 , 0.151 , 0.8298816048706582
64.5832 , 28.5998 , 0.151 , 0.5513551448194725
64.5832 , 28.5998 , 0.151 , 0.07980176764887986
64.5832 , 28.5998 , 0.151 , 0.43912124096992255
64.5832 , 28.5998 , 0.151 , 0.7460404460920386
64.5832 , 28.5998 , 0.151 , 0.7488006095912186
64.5832 , 28.5998 , 0.151 , 0.46043230176085265
64.5832 , 28.5998 , 0.151 , 0.010561931827718786
64.5832 , 28.5998 , 0.151 , 0.41898121045172854
64.5832 , 28.5998 , 0.151 , 0.667847829921447
64.5832 , 28.5998 , 0.151 , 0.6585026514682827
64.5832 , 28.5998 , 0.151 , 0.4131671960201052
64.5832 , 28.5998 , 0.151 , 0.03889704732750914
64.5832 , 28.5998 , 0.151 , 0.33559888301352453
64.5832 , 28.5998 , 0.151 , 0.5650014980585956
64.5832 , 28.5998 , 0.151 , 0.5771036386345872
64.5832 , 28.5998 , 0.151 , 0.37270364091289027
64.5832 , 28.5998 , 0.151 , 0.030917885647109008
64.5832 , 28.5998 , 0.151 , 0.3189506807942001
64.5832 , 28.5998 , 0.151 , 0.5444234322851312
64.5832 , 28.5998 , 0.151 , 0.5606483471283262
64.5832 , 28.5998 , 0.151 , 0.3633431926983101
64.5832 , 28.5998 , 0.151 , 0.03243011983158735
64.5832 , 28.5998 , 0.151 , 0.30605768875445283
64.5832 , 28.5998 , 0.151 , 0.5156657960268133
64.5832 , 28.5998 , 0.151 , 0.5192029191987934
