 0.000000000E+00 3.517129421E-01
 4.166666622E-05 3.517123759E-01
 8.333333244E-05 3.517130613E-01
 1.250000059E-04 3.517125249E-01
 1.666666649E-04 3.517131805E-01
 2.083333384E-04 3.517126739E-01
 2.500000119E-04 3.517133594E-01
 2.916666563E-04 3.517128527E-01
 3.333333298E-04 3.517135382E-01
 3.750000033E-04 3.517130613E-01
 4.166666768E-04 3.517138362E-01
 4.583333211E-04 3.517133594E-01
 5.000000237E-04 3.517141342E-01
 5.416666390E-04 3.517136574E-01
 5.833333125E-04 3.517143428E-01
 6.249999860E-04 3.517139554E-01
 6.666666595E-04 3.517146707E-01
 7.083333330E-04 3.517141938E-01
 7.500000065E-04 3.517149091E-01
 7.916666800E-04 3.517143726E-01
 8.333333535E-04 3.517149985E-01
 8.750000270E-04 3.517143726E-01
 9.166666423E-04 3.517149091E-01
 9.583333158E-04 3.517142534E-01
 1.000000047E-03 3.517148197E-01
 1.041666721E-03 3.517141044E-01
 1.083333278E-03 3.517145813E-01
 1.124999952E-03 3.517137766E-01
 1.166666625E-03 3.517141640E-01
 1.208333299E-03 3.517133296E-01
 1.249999972E-03 3.517137170E-01
 1.291666646E-03 3.517129123E-01
 1.333333319E-03 3.517133296E-01
 1.374999993E-03 3.517124951E-01
 1.416666666E-03 3.517128825E-01
 1.458333340E-03 3.517120779E-01
 1.500000013E-03 3.517125547E-01
 1.541666687E-03 3.517118394E-01
 1.583333360E-03 3.517123461E-01
 1.625000034E-03 3.517117202E-01
 1.666666707E-03 3.517122567E-01
 1.708333381E-03 3.517116010E-01
 1.750000054E-03 3.517121971E-01
 1.791666611E-03 3.517116606E-01
 1.833333285E-03 3.517122865E-01
 1.874999958E-03 3.517117500E-01
 1.916666632E-03 3.517124355E-01
 1.958333421E-03 3.517118096E-01
 2.000000095E-03 3.517125249E-01
 2.041666768E-03 3.517119288E-01
 2.083333442E-03 3.517126143E-01
 2.125000115E-03 3.517121375E-01
 2.166666556E-03 3.517128527E-01
 2.208333230E-03 3.517124057E-01
 2.249999903E-03 3.517131805E-01
 2.291666577E-03 3.517127633E-01
 2.333333250E-03 3.517134786E-01
 2.374999924E-03 3.517130315E-01
