 0.000000000E+00 1.828046739E-01
 4.166666622E-05 1.828045994E-01
 8.333333244E-05 1.828044355E-01
 1.250000059E-04 1.828043610E-01
 1.666666649E-04 1.828040481E-01
 2.083333384E-04 1.828038543E-01
 2.500000119E-04 1.828035563E-01
 2.916666563E-04 1.828034073E-01
 3.333333298E-04 1.828030944E-01
 3.750000033E-04 1.828029156E-01
 4.166666768E-04 1.828024983E-01
 4.583333211E-04 1.828021109E-01
 5.000000237E-04 1.828017235E-01
 5.416666390E-04 1.828015894E-01
 5.833333125E-04 1.828012764E-01
 6.249999860E-04 1.828010678E-01
 6.666666595E-04 1.828007847E-01
 7.083333330E-04 1.828005910E-01
 7.500000065E-04 1.828004420E-01
 7.916666800E-04 1.828005910E-01
 8.333333535E-04 1.828006208E-01
 8.750000270E-04 1.828007251E-01
 9.166666423E-04 1.828006804E-01
 9.583333158E-04 1.828008443E-01
 1.000000047E-03 1.828008741E-01
 1.041666721E-03 1.828012317E-01
 1.083333278E-03 1.828015149E-01
 1.124999952E-03 1.828018278E-01
 1.166666625E-03 1.828019172E-01
 1.208333299E-03 1.828020960E-01
 1.249999972E-03 1.828020811E-01
 1.291666646E-03 1.828021109E-01
 1.333333319E-03 1.828021109E-01
 1.374999993E-03 1.828022301E-01
 1.416666666E-03 1.828021258E-01
 1.458333340E-03 1.828020960E-01
 1.500000013E-03 1.828019470E-01
 1.541666687E-03 1.828019321E-01
 1.583333360E-03 1.828017682E-01
 1.625000034E-03 1.828016937E-01
 1.666666707E-03 1.828015298E-01
 1.708333381E-03 1.828016043E-01
 1.750000054E-03 1.828015447E-01
 1.791666611E-03 1.828017235E-01
 1.833333285E-03 1.828018278E-01
 1.874999958E-03 1.828020215E-01
 1.916666632E-03 1.828020960E-01
 1.958333421E-03 1.828023940E-01
 2.000000095E-03 1.828026921E-01
 2.041666768E-03 1.828031242E-01
 2.083333442E-03 1.828034222E-01
 2.125000115E-03 1.828039140E-01
 2.166666556E-03 1.828040481E-01
 2.208333230E-03 1.828043908E-01
 2.249999903E-03 1.828045994E-01
 2.291666577E-03 1.828048229E-01
 2.333333250E-03 1.828049421E-01
 2.374999924E-03 1.828051209E-01
 2.416666597E-03 1.828051507E-01
 2.458333271E-03 1.828051955E-01
 2.499999944E-03 1.828051209E-01
 2.541666618E-03 1.828051507E-01
 2.583333291E-03 1.828049421E-01
 2.624999965E-03 1.828048974E-01
 2.666666638E-03 1.828047335E-01
 2.708333312E-03 1.828047037E-01
 2.749999985E-03 1.828045696E-01
 2.791666659E-03 1.828045696E-01
 2.833333332E-03 1.828044802E-01
 2.875000006E-03 1.828045547E-01
 2.916666679E-03 1.828045994E-01
 2.958333353E-03 1.828049123E-01
 3.000000026E-03 1.828051209E-01
 3.041666700E-03 1.828054786E-01
 3.083333373E-03 1.828056574E-01
 3.125000047E-03 1.828059852E-01
 3.166666720E-03 1.828062236E-01
 3.208333394E-03 1.828066409E-01
 3.250000067E-03 1.828068942E-01
