 0.000000000E+00 2.707618773E-01
 4.166666622E-05 2.707620859E-01
 8.333333244E-05 2.707627714E-01
 1.250000059E-04 2.707631886E-01
 1.666666649E-04 2.707640827E-01
 2.083333384E-04 2.707647681E-01
 2.500000119E-04 2.707659304E-01
 2.916666563E-04 2.707668543E-01
 3.333333298E-04 2.707679570E-01
 3.750000033E-04 2.707688510E-01
 4.166666768E-04 2.707700133E-01
 4.583333211E-04 2.707707584E-01
 5.000000237E-04 2.707717121E-01
 5.416666390E-04 2.707720697E-01
 5.833333125E-04 2.707726061E-01
 6.249999860E-04 2.707728148E-01
 6.666666595E-04 2.707732916E-01
 7.083333330E-04 2.707733810E-01
 7.500000065E-04 2.707737386E-01
 7.916666800E-04 2.707737088E-01
 8.333333535E-04 2.707740366E-01
 8.750000270E-04 2.707739770E-01
 9.166666423E-04 2.707742453E-01
 9.583333158E-04 2.707741261E-01
 1.000000047E-03 2.707742751E-01
 1.041666721E-03 2.707740366E-01
 1.083333278E-03 2.707740366E-01
 1.124999952E-03 2.707737684E-01
 1.166666625E-03 2.707737684E-01
 1.208333299E-03 2.707733214E-01
 1.249999972E-03 2.707732618E-01
 1.291666646E-03 2.707726955E-01
 1.333333319E-03 2.707724869E-01
 1.374999993E-03 2.707720101E-01
 1.416666666E-03 2.707719505E-01
 1.458333340E-03 2.707717121E-01
 1.500000013E-03 2.707718611E-01
 1.541666687E-03 2.707719803E-01
 1.583333360E-03 2.707724869E-01
 1.625000034E-03 2.707728446E-01
 1.666666707E-03 2.707737982E-01
 1.708333381E-03 2.707743645E-01
 1.750000054E-03 2.707752883E-01
 1.791666611E-03 2.707757354E-01
 1.833333285E-03 2.707764804E-01
 1.874999958E-03 2.707766593E-01
 1.916666632E-03 2.707769871E-01
 1.958333421E-03 2.707768083E-01
 2.000000095E-03 2.707766593E-01
 2.041666768E-03 2.707758844E-01
 2.083333442E-03 2.707751691E-01
 2.125000115E-03 2.707738876E-01
 2.166666556E-03 2.707727551E-01
 2.208333230E-03 2.707712650E-01
 2.249999903E-03 2.707700133E-01
 2.291666577E-03 2.707686126E-01
 2.333333250E-03 2.707675099E-01
 2.374999924E-03 2.707661092E-01
 2.416666597E-03 2.707652450E-01
 2.458333271E-03 2.707640827E-01
 2.499999944E-03 2.707635462E-01
 2.541666618E-03 2.707628310E-01
 2.583333291E-03 2.707628608E-01
 2.624999965E-03 2.707627714E-01
 2.666666638E-03 2.707632184E-01
 2.708333312E-03 2.707636654E-01
 2.749999985E-03 2.707644701E-01
 2.791666659E-03 2.707652152E-01
 2.833333332E-03 2.707662582E-01
 2.875000006E-03 2.707671523E-01
 2.916666679E-03 2.707684636E-01
 2.958333353E-03 2.707693875E-01
 3.000000026E-03 2.707706690E-01
 3.041666700E-03 2.707714438E-01
 3.083333373E-03 2.707726061E-01
 3.125000047E-03 2.707732916E-01
 3.166666720E-03 2.707742155E-01
 3.208333394E-03 2.707747519E-01
 3.250000067E-03 2.707755268E-01
 3.291666741E-03 2.707757950E-01
 3.333333414E-03 2.707763016E-01
 3.375000088E-03 2.707765102E-01
 3.416666761E-03 2.707771361E-01
 3.458333435E-03 2.707774341E-01
 3.500000108E-03 2.707779706E-01
 3.541666782E-03 2.707782090E-01
 3.583333222E-03 2.707787156E-01
 3.624999896E-03 2.707789838E-01
 3.666666569E-03 2.707795799E-01
 3.708333243E-03 2.707797587E-01
 3.749999916E-03 2.707802951E-01
 3.791666590E-03 2.707802951E-01
 3.833333263E-03 2.707805634E-01
 3.874999937E-03 2.707804739E-01
 3.916666843E-03 2.707805037E-01
 3.958333284E-03 2.707800567E-01
 4.000000190E-03 2.707797587E-01
 4.041666631E-03 2.707791030E-01
 4.083333537E-03 2.707785368E-01
 4.124999978E-03 2.707776129E-01
 4.166666884E-03 2.707769573E-01
 4.208333325E-03 2.707757950E-01
 4.250000231E-03 2.707751393E-01
 4.291666672E-03 2.707740664E-01
 4.333333112E-03 2.707733214E-01
 4.375000019E-03 2.707723677E-01
 4.416666459E-03 2.707716525E-01
 4.458333366E-03 2.707706988E-01
 4.499999806E-03 2.707701325E-01
 4.541666713E-03 2.707694769E-01
 4.583333153E-03 2.707692683E-01
 4.625000060E-03 2.707688808E-01
 4.666666500E-03 2.707688808E-01
 4.708333407E-03 2.707686424E-01
 4.749999847E-03 2.707688212E-01
 4.791666754E-03 2.707687616E-01
 4.833333194E-03 2.707690597E-01
 4.875000101E-03 2.707693577E-01
 4.916666541E-03 2.707700133E-01
 4.958333448E-03 2.707703710E-01
 4.999999888E-03 2.707712054E-01
 5.041666795E-03 2.707717419E-01
 5.083333235E-03 2.707726657E-01
 5.125000142E-03 2.707732618E-01
 5.166666582E-03 2.707742155E-01
 5.208333489E-03 2.707746625E-01
 5.249999929E-03 2.707753778E-01
 5.291666836E-03 2.707755566E-01
 5.333333276E-03 2.707759142E-01
 5.375000183E-03 2.707757652E-01
 5.416666623E-03 2.707757950E-01
 5.458333530E-03 2.707753479E-01
 5.499999970E-03 2.707749903E-01
