  0.004850   0.003193   0.004500   0.004427   0.003274
  0.004850   0.003193   0.004542   0.004377   0.003274
  0.004850   0.003192   0.004583   0.004332   0.003274
  0.004850   0.003192   0.004625   0.004281   0.003274
  0.004849   0.003192   0.004667   0.004238   0.003274
  0.004850   0.003192   0.004708   0.004189   0.003274
  0.004849   0.003192   0.004750   0.004146   0.003274
  0.004850   0.003193   0.004792   0.004097   0.003274
  0.004849   0.003193   0.004833   0.004056   0.003274
  0.004850   0.003193   0.004875   0.004012   0.003274
  0.004849   0.003193   0.004917   0.003969   0.003274
  0.004850   0.003193   0.004958   0.003927   0.003274
  0.004850   0.003193   0.005000   0.003887   0.003274
  0.004850   0.003194   0.005042   0.003842   0.003274
  0.004850   0.003194   0.005083   0.003800   0.003274
  0.004850   0.003194   0.005125   0.003758   0.003274
  0.004850   0.003194   0.005167   0.003720   0.003274
  0.004851   0.003194   0.005208   0.003677   0.003274
  0.004851   0.003194   0.005250   0.003639   0.003274
  0.004851   0.003194   0.005292   0.003600   0.003274
  0.004851   0.003195   0.005333   0.003564   0.003274
  0.004852   0.003195   0.005375   0.003529   0.003274
  0.004852   0.003195   0.005417   0.003503   0.003274
  0.004852   0.003195   0.005458   0.003473   0.003274
  0.004852   0.003195   0.005500   0.003448   0.003274
  0.004852   0.003195   0.005542   0.003418   0.003274
  0.004852   0.003195   0.005583   0.003392   0.003273
  0.004852   0.003195   0.005625   0.003364   0.003273
  0.004852   0.003194   0.005667   0.003340   0.003273
  0.004852   0.003194   0.005708   0.003312   0.003273
  0.004852   0.003194   0.005750   0.003288   0.003273
  0.004852   0.003194   0.005792   0.003262   0.003272
  0.004852   0.003194   0.005833   0.003239   0.003272
  0.004852   0.003194   0.005875   0.003211   0.003272
  0.004852   0.003193   0.005917   0.003187   0.003271
  0.004852   0.003193   0.005958   0.003163   0.003271
  0.004852   0.003193   0.006000   0.003142   0.003271
  0.004853   0.003193   0.006042   0.003119   0.003271
  0.004853   0.003193   0.006083   0.003099   0.003270
  0.004853   0.003193   0.006125   0.003076   0.003270
  0.004853   0.003193   0.006167   0.003056   0.003269
  0.004854   0.003193   0.006208   0.003034   0.003269
  0.004854   0.003193   0.006250   0.003021   0.003269
  0.004854   0.003193   0.006292   0.003009   0.003269
  0.004854   0.003193   0.006333   0.003001   0.003269
  0.004854   0.003193   0.006375   0.002990   0.003269
  0.004854   0.003193   0.006417   0.002984   0.003269
  0.004854   0.003193   0.006458   0.002975   0.003269
  0.004853   0.003193   0.006500   0.002967   0.003270
  0.004853   0.003193   0.006542   0.002955   0.003270
  0.004853   0.003193   0.006583   0.002950   0.003270
  0.004852   0.003193   0.006625   0.002941   0.003271
  0.004852   0.003193   0.006667   0.002937   0.003271
  0.004852   0.003193   0.006708   0.002933   0.003271
  0.004851   0.003193   0.006750   0.002930   0.003272
  0.004851   0.003193   0.006792   0.002922   0.003272
  0.004850   0.003193   0.006833   0.002918   0.003272
  0.004850   0.003193   0.006875   0.002914   0.003272
  0.004849   0.003193   0.006917   0.002910   0.003272
  0.004849   0.003193   0.006958   0.002907   0.003272
  0.004848   0.003193   0.007000   0.002907   0.003272
  0.004848   0.003193   0.007042   0.002905   0.003272
  0.004848   0.003193   0.007083   0.002906   0.003272
  0.004848   0.003193   0.007125   0.002906   0.003272
  0.004848   0.003192   0.007167   0.002912   0.003272
  0.004848   0.003192   0.007208   0.002915   0.003272
  0.004848   0.003192   0.007250   0.002923   0.003272
  0.004848   0.003192   0.007292   0.002927   0.003272
  0.004848   0.003192   0.007333   0.002941   0.003272
  0.004849   0.003192   0.007375   0.002947   0.003272
  0.004849   0.003191   0.007417   0.002959   0.003272
  0.004849   0.003191   0.007458   0.002966   0.003272
  0.004849   0.003191   0.007500   0.002980   0.003272
  0.004849   0.003191   0.007542   0.002991   0.003273
  0.004849   0.003190   0.007583   0.003008   0.003273
  0.004850   0.003190   0.007625   0.003022   0.003273
  0.004849   0.003190   0.007667   0.003041   0.003273
  0.004850   0.003189   0.007708   0.003057   0.003274
  0.004849   0.003189   0.007750   0.003075   0.003274
  0.004849   0.003189   0.007792   0.003093   0.003274
  0.004849   0.003188   0.007833   0.003115   0.003274
  0.004849   0.003188   0.007875   0.003137   0.003274
  0.004848   0.003188   0.007917   0.003160   0.003274
  0.004849   0.003188   0.007958   0.003182   0.003274
  0.004848   0.003188   0.008000   0.003210   0.003274
  0.004848   0.003188   0.008042   0.003233   0.003274
  0.004848   0.003188   0.008083   0.003258   0.003274
  0.004848   0.003188   0.008125   0.003283   0.003274
  0.004848   0.003188   0.008167   0.003315   0.003274
  0.004848   0.003188   0.008208   0.003341   0.003274
  0.004848   0.003189   0.008250   0.003373   0.003273
  0.004848   0.003189   0.008292   0.003406   0.003273
  0.004848   0.003189   0.008333   0.003442   0.003273
  0.004848   0.003190   0.008375   0.003473   0.003273
  0.004847   0.003190   0.008417   0.003508   0.003273
  0.004848   0.003190   0.008458   0.003543   0.003273
  0.004847   0.003190   0.008500   0.003584   0.003273
  0.004847   0.003191   0.008542   0.003621   0.003273
  0.004847   0.003191   0.008583   0.003663   0.003273
  0.004847   0.003191   0.008625   0.003705   0.003273
  0.004846   0.003191   0.008667   0.003748   0.003274
  0.004847   0.003191   0.008708   0.003787   0.003274
  0.004846   0.003190   0.008750   0.003833   0.003274
  0.004847   0.003190   0.008792   0.003877   0.003274
  0.004847   0.003190   0.008833   0.003924   0.003274
  0.004847   0.003190   0.008875   0.003968   0.003274
  0.004847   0.003190   0.008917   0.004017   0.003274
  0.004847   0.003190   0.008958   0.004063   0.003274
  0.004847   0.003190   0.009000   0.004115   0.003274
  0.004848   0.003190   0.009042   0.004162   0.003274
  0.004848   0.003190   0.009083   0.004214   0.003274
  0.004848   0.003190   0.009125   0.004262   0.003274
  0.004848   0.003190   0.009167   0.004318   0.003273
  0.004849   0.003190   0.009208   0.004371   0.003273
  0.004849   0.003191   0.009250   0.004429   0.003273
  0.004849   0.003191   0.009292   0.004484   0.003273
  0.004850   0.003191   0.009333   0.004544   0.003273
  0.004850   0.003191   0.009375   0.004597   0.003273
  0.004850   0.003192   0.009417   0.004659   0.003272
  0.004851   0.003192   0.009458   0.004719   0.003272
  0.004851   0.003192   0.009500   0.004780   0.003272
  0.004852   0.003192   0.009542   0.004840   0.003272
  0.004852   0.003192   0.009583   0.004906   0.003272
  0.004852   0.003192   0.009625   0.004971   0.003272
  0.004853   0.003192   0.009667   0.005038   0.003272
  0.004853   0.003192   0.009708   0.005101   0.003273
  0.004853   0.003192   0.009750   0.005175   0.003272
  0.004854   0.003192   0.009792   0.005247   0.003273
