 0.000000000E+000 -6.389840841E-001
 4.166666622E-005 -6.389850974E-001
 8.333333244E-005 -6.389860511E-001
 1.250000059E-004 -6.389864087E-001
 1.666666649E-004 -6.389865279E-001
 2.083333384E-004 -6.389858723E-001
 2.500000119E-004 -6.389846206E-001
 2.916666563E-004 -6.389824152E-001
 3.333333298E-004 -6.389796734E-001
 3.750000033E-004 -6.389764547E-001
 4.166666768E-004 -6.389729381E-001
 4.583333211E-004 -6.389689445E-001
 5.000000237E-004 -6.389651895E-001
 5.416666390E-004 -6.389617324E-001
 5.833333125E-004 -6.389586329E-001
 6.249999860E-004 -6.389556527E-001
 6.666666595E-004 -6.389533877E-001
 7.083333330E-004 -6.389514804E-001
 7.500000065E-004 -6.389499903E-001
 7.916666800E-004 -6.389485598E-001
 8.333333535E-004 -6.389475465E-001
 8.750000270E-004 -6.389464140E-001
 9.166666423E-004 -6.389452815E-001
 9.583333158E-004 -6.389439702E-001
 1.000000047E-003 -6.389426589E-001
 1.041666721E-003 -6.389409900E-001
 1.083333278E-003 -6.389393806E-001
 1.124999952E-003 -6.389374733E-001
 1.166666625E-003 -6.389355063E-001
 1.208333299E-003 -6.389334798E-001
 1.249999972E-003 -6.389317513E-001
 1.291666646E-003 -6.389300823E-001
 1.333333319E-003 -6.389287114E-001
 1.374999993E-003 -6.389274597E-001
 1.416666666E-003 -6.389268041E-001
 1.458333340E-003 -6.389260888E-001
 1.500000013E-003 -6.389259696E-001
 1.541666687E-003 -6.389259100E-001
 1.583333360E-003 -6.389263272E-001
 1.625000034E-003 -6.389268637E-001
 1.666666707E-003 -6.389275193E-001
 1.708333381E-003 -6.389282346E-001
 1.750000054E-003 -6.389290690E-001
 1.791666611E-003 -6.389295459E-001
 1.833333285E-003 -6.389302015E-001
 1.874999958E-003 -6.389307380E-001
 1.916666632E-003 -6.389315724E-001
 1.958333421E-003 -6.389322877E-001
 2.000000095E-003 -6.389332414E-001
 2.041666768E-003 -6.389342546E-001
 2.083333442E-003 -6.389357448E-001
 2.125000115E-003 -6.389371753E-001
 2.166666556E-003 -6.389387846E-001
 2.208333230E-003 -6.389403939E-001
 2.249999903E-003 -6.389422417E-001
 2.291666577E-003 -6.389439106E-001
 2.333333250E-003 -6.389458179E-001
 2.374999924E-003 -6.389475465E-001
 2.416666597E-003 -6.389495134E-001
 2.458333271E-003 -6.389515996E-001
 2.499999944E-003 -6.389538050E-001
 2.541666618E-003 -6.389559507E-001
 2.583333291E-003 -6.389583945E-001
 2.624999965E-003 -6.389606595E-001
 2.666666638E-003 -6.389631629E-001
 2.708333312E-003 -6.389655471E-001
 2.749999985E-003 -6.389681697E-001
 2.791666659E-003 -6.389704943E-001
 2.833333332E-003 -6.389728785E-001
 2.875000006E-003 -6.389749646E-001
 2.916666679E-003 -6.389769912E-001
 2.958333353E-003 -6.389786601E-001
 3.000000026E-003 -6.389802694E-001
 3.041666700E-003 -6.389813423E-001
 3.083333373E-003 -6.389824152E-001
 3.125000047E-003 -6.389830709E-001
 3.166666720E-003 -6.389834285E-001
 3.208333394E-003 -6.389834881E-001
 3.250000067E-003 -6.389837265E-001
 3.291666741E-003 -6.389837861E-001
 3.333333414E-003 -6.389841437E-001
 3.375000088E-003 -6.389845014E-001
 3.416666761E-003 -6.389851570E-001
 3.458333435E-003 -6.389859915E-001
 3.500000108E-003 -6.389871836E-001
 3.541666782E-003 -6.389881372E-001
 3.583333222E-003 -6.389893293E-001
 3.624999896E-003 -6.389904022E-001
 3.666666569E-003 -6.389914155E-001
 3.708333243E-003 -6.389921308E-001
 3.749999916E-003 -6.389928460E-001
 3.791666590E-003 -6.389932632E-001
 3.833333263E-003 -6.389937401E-001
 3.874999937E-003 -6.389938593E-001
 3.916666843E-003 -6.389940381E-001
 3.958333284E-003 -6.389936805E-001
 4.000000190E-003 -6.389932632E-001
 4.041666631E-003 -6.389924288E-001
 4.083333537E-003 -6.389915347E-001
 4.124999978E-003 -6.389904022E-001
 4.166666884E-003 -6.389895082E-001
